AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.33,0.00,0.00,0.00,9.54,8.70,4.39
25-29,0.00,0.43,0.00,0.00,0.00,8.76,0.00,3.63
30-34,0.00,1.07,0.00,0.00,0.00,11.96,0.00,5.77
35-39,0.00,0.19,0.00,0.00,20.00,18.22,3.70,8.41
40-44,0.00,2.12,0.00,0.00,0.00,22.56,16.67,12.99
45-49,0.00,0.25,0.00,0.00,0.00,21.77,4.00,12.08
50-54,0.00,2.52,0.00,0.00,0.00,21.79,6.67,12.89
55-59,0.00,2.60,0.00,0.00,50.00,27.56,5.88,16.83
60-64,50.00,2.27,0.00,0.00,0.00,28.53,13.64,18.93
65-OVER,6.67,3.44,0.00,0.00,25.00,35.96,10.87,26.72
TOTAL,4.29,1.51,0.00,0.00,7.69,24.55,7.02,14.18
