PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
GREENSBORO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GRESHAMVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WOODVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
UNION POINT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SILOAM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WHITE PLAINS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WALKER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OLD SALEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
