PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BA,0.00,13.69,4.41,33.33,3.28,3.39,4.09,7.11
BT,0.00,20.35,0.00,0.00,0.00,6.05,6.04,8.36
CO,0.00,9.53,0.00,0.00,4.44,9.50,6.14,8.78
FI,2.50,10.08,3.77,0.00,4.62,6.05,5.19,8.58
FS,7.29,16.44,4.00,0.00,6.56,5.50,10.37,12.17
HC,0.00,15.88,3.57,0.00,0.00,5.40,4.82,7.78
HI,0.00,12.81,3.70,0.00,0.00,4.18,5.40,8.00
LA,0.00,21.04,0.00,0.00,3.85,5.41,8.92,11.68
LO,0.00,18.02,0.00,0.00,0.00,3.88,5.46,9.53
MA,0.00,12.32,2.94,0.00,0.00,3.28,4.27,5.69
MI,0.00,10.42,4.21,0.00,6.67,4.47,5.19,7.87
OT,0.00,7.89,2.00,0.00,6.58,6.39,5.52,7.08
RO,0.00,15.87,1.33,100.0,6.67,5.99,9.59,11.40
SA,2.56,14.06,1.45,0.00,5.80,4.63,6.53,9.48
SH,0.00,11.67,4.26,0.00,3.70,3.20,3.21,5.03
SM,5.97,19.96,3.28,0.00,9.52,7.07,6.97,13.86
SP,8.33,17.82,0.00,0.00,3.70,6.34,4.39,13.17
ST,8.82,18.20,5.00,0.00,8.57,6.05,9.03,10.63
TOTAL,2.91,13.73,2.44,6.25,4.80,5.07,6.22,9.20
