AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.80,0.00,1.64
25-29,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.66
30-34,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.51
35-39,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.30
40-44,0.00,0.00,0.00,0.00,0.00,4.46,0.00,2.78
45-49,0.00,0.00,0.00,0.00,0.00,8.58,0.00,5.45
50-54,0.00,0.00,0.00,0.00,100.0,9.40,3.57,6.39
55-59,0.00,0.00,0.00,0.00,0.00,10.91,12.12,7.63
60-64,0.00,0.00,0.00,0.00,100.0,12.93,26.67,9.66
65-OVER,16.67,0.00,0.00,0.00,0.00,17.54,17.65,13.64
TOTAL,5.56,0.00,0.00,0.00,12.50,9.95,6.25,6.90
