PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ELBERTON,0.00,0.11,0.00,0.00,0.00,5.72,2.88,2.90
LONGSTREET,0.00,0.00,0.00,0.00,0.00,10.20,4.55,7.63
ELIAM,0.00,0.00,0.00,0.00,0.00,11.64,0.00,8.89
PETERSBURG,0.00,0.00,0.00,0.00,0.00,7.84,0.00,7.10
WYCHE,0.00,0.00,0.00,0.00,0.00,6.35,0.00,4.55
MOSS-RUCKERSVILLE,0.00,3.03,0.00,0.00,0.00,6.90,0.00,6.05
PIKE,0.00,0.00,0.00,0.00,33.33,7.52,1.96,4.74
GAINES,0.00,0.00,0.00,0.00,100.0,6.70,5.88,6.63
GOSHEN,0.00,0.00,0.00,0.00,0.00,6.10,2.22,5.03
WEBBSBORO,0.00,2.94,0.00,0.00,0.00,7.43,0.00,6.45
CENTERVILLE,0.00,0.00,0.00,0.00,0.00,5.24,0.00,4.13
TOTAL,0.00,0.17,0.00,0.00,9.09,6.93,2.07,4.76
