AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.35,0.00,0.00,0.00,4.20,4.26,3.74
25-29,0.00,2.08,0.00,0.00,0.00,2.19,1.82,2.00
30-34,0.00,2.76,0.00,0.00,0.00,3.65,4.35,3.30
35-39,0.00,2.21,0.00,0.00,0.00,7.61,5.77,6.00
40-44,0.00,6.34,3.57,0.00,0.00,5.55,0.00,5.31
45-49,0.00,6.51,0.00,0.00,0.00,7.91,0.00,7.10
50-54,0.00,8.44,0.00,0.00,0.00,6.24,10.81,6.72
55-59,100.0,8.37,0.00,0.00,0.00,8.01,5.13,8.02
60-64,33.33,11.56,10.00,0.00,0.00,7.79,5.00,8.69
65-OVER,0.00,10.53,0.00,0.00,0.00,6.94,5.56,7.48
TOTAL,8.82,6.78,0.73,0.00,0.00,6.24,4.21,6.10
