COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
APPLING,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ATKINSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BACON,0.00,30.00,23.00,0.00,0.00,1.000,0.00,0.00,1.000,0.00,0.00,2.000,0.00,1.000,1.000,0.00,905.0,895.0,0.00,47.00,17.00,1923.0
BAKER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BALDWIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BANKS,0.00,5.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,553.0,585.0,0.00,0.00,3.000,1149.0
BARROW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BARTOW,0.00,85.00,63.00,0.00,4.000,3.000,0.00,0.00,2.000,0.00,6.000,4.000,0.00,2.000,3.000,0.00,1966.0,1893.0,0.00,34.00,22.00,4087.0
BEN HILL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BERRIEN,0.00,8.000,9.000,0.00,0.00,1.000,0.00,0.00,0.00,0.00,3.000,0.00,0.00,0.00,0.00,0.00,556.0,621.0,0.00,8.000,4.000,1210.0
BIBB,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BLECKLEY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BRANTLEY,0.00,12.00,20.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,2.000,1.000,0.00,1.000,1.000,0.00,1438.0,1380.0,0.00,31.00,17.00,2905.0
BROOKS,0.00,14.00,7.000,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,1.000,0.00,0.00,126.0,98.00,0.00,302.0,135.0,684.0
BRYAN,0.00,55.00,44.00,0.00,5.000,1.000,0.00,1.000,0.00,0.00,9.000,8.000,0.00,3.000,6.000,0.00,966.0,790.0,0.00,30.00,23.00,1941.0
BULLOCH,1.000,69.00,68.00,0.00,1.000,5.000,0.00,0.00,0.00,0.00,5.000,3.000,0.00,5.000,2.000,0.00,2219.0,1958.0,0.00,40.00,42.00,4418.0
BURKE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BUTTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CALHOUN,0.00,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,59.00,0.00,203.0,127.0,464.0
CAMDEN,0.00,1.000,2.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,11.00,0.00,5.000,1.000,38.00
CANDLER,0.00,8.000,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,1.000,0.00,0.00,523.0,436.0,0.00,8.000,3.000,992.0
CARROLL,0.00,103.0,119.0,0.00,8.000,7.000,0.00,0.00,0.00,0.00,4.000,6.000,0.00,2.000,0.00,0.00,2884.0,2907.0,0.00,29.00,31.00,6100.0
CATOOSA,0.00,66.00,72.00,0.00,2.000,3.000,0.00,0.00,0.00,0.00,2.000,0.00,0.00,5.000,3.000,1.000,1892.0,1869.0,0.00,6.000,5.000,3926.0
CHARLTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000
CHATHAM,0.00,10.00,7.000,0.00,0.00,1.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,113.0,113.0,0.00,734.0,425.0,1405.0
CHATTAHOOCHEE,0.00,18.00,15.00,0.00,2.000,0.00,0.00,1.000,0.00,0.00,1.000,0.00,0.00,3.000,0.00,0.00,289.0,259.0,0.00,132.0,86.00,806.0
CHATTOOGA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CHEROKEE,1.000,35.00,36.00,0.00,3.000,4.000,0.00,2.000,0.00,0.00,6.000,6.000,0.00,1.000,3.000,0.00,798.0,796.0,0.00,7.000,7.000,1705.0
CLARKE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CLAY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CLAYTON,1.000,144.0,69.00,0.00,15.00,12.00,0.00,2.000,1.000,0.00,14.00,8.000,1.000,5.000,5.000,0.00,157.0,153.0,0.00,2723.0,1251.0,4561.0
CLINCH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
