COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
ECHOLS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EFFINGHAM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ELBERT,1.57,1.03,1.01,1.47,3.03,2.69,3.59,3.90,6.41,10.24,4.76
EMANUEL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EVANS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FANNIN,6.90,4.97,6.34,9.32,10.59,13.05,12.42,12.77,13.49,18.25,13.17
FAYETTE,2.67,1.59,2.95,3.52,4.37,6.36,8.67,11.92,16.68,25.09,10.87
FLOYD,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00
FORSYTH,0.80,0.25,0.58,0.90,1.54,1.95,2.46,2.41,2.73,4.40,2.07
FRANKLIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FULTON,0.91,0.79,1.49,2.40,2.97,3.40,4.06,5.36,8.27,11.71,4.35
GILMER,5.80,5.23,7.98,9.20,9.79,11.18,11.74,10.74,12.34,17.17,12.10
GLASCOCK,25.00,11.33,28.91,29.61,35.50,31.41,37.36,36.36,44.81,47.34,34.96
GLYNN,2.60,2.28,4.11,4.74,6.17,7.66,8.41,12.55,16.89,22.98,11.44
GORDON,2.80,1.47,2.61,4.70,7.03,7.38,8.04,8.83,10.69,15.94,7.95
GRADY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GREENE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GWINNETT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00
HABERSHAM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HALL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HANCOCK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HARALSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HARRIS,1.62,1.02,1.88,3.36,3.80,5.28,6.63,8.13,11.68,16.64,7.75
HART,1.90,1.08,0.84,1.34,1.82,2.64,3.67,5.12,6.84,10.07,5.13
HEARD,2.56,1.13,1.45,2.82,4.75,6.51,5.04,10.53,17.35,21.05,9.18
HENRY,0.87,0.49,1.14,1.63,2.00,2.54,3.54,4.98,6.62,11.83,3.95
HOUSTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IRWIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JACKSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JASPER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JEFF DAVIS,0.72,0.93,1.52,1.37,2.38,2.21,4.00,4.51,4.24,4.60,2.93
JEFFERSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JENKINS,0.82,1.09,0.27,0.54,2.02,1.34,2.39,3.29,4.31,5.18,2.68
JOHNSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JONES,2.00,1.69,1.54,2.87,3.97,4.49,4.84,5.82,6.72,10.38,5.23
LAMAR,1.66,0.55,1.77,1.45,2.97,4.32,5.10,6.33,10.60,17.69,7.14
LANIER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LAURENS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LIBERTY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LINCOLN,1.64,0.66,0.51,0.30,2.78,5.45,6.39,7.63,9.66,13.64,6.90
LONG,1.65,1.24,1.65,1.55,4.51,3.02,5.14,4.63,6.89,7.02,3.62
LOWNDES,0.31,0.31,0.52,0.54,0.78,0.91,1.40,1.72,1.69,2.81,1.20
LUMPKIN,3.33,2.48,6.11,8.29,7.24,10.54,12.01,15.06,17.53,21.96,12.45
MCDUFFIE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MCINTOSH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MACON,9.03,9.71,11.68,14.43,20.32,23.39,25.50,29.35,36.60,37.72,24.53
MADISON,9.59,8.75,16.26,19.95,24.65,24.56,27.52,27.64,32.40,40.66,25.48
MARION,5.65,4.38,4.75,10.64,13.03,12.79,9.94,10.36,17.42,19.13,11.84
MERIWETHER,1.12,0.62,1.26,1.78,3.55,4.07,4.97,6.37,10.23,13.69,6.41
MILLER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MITCHELL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MONROE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MONTGOMERY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MORGAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MURRAY,2.70,2.31,4.36,9.07,9.16,9.55,10.01,13.05,18.09,23.06,11.45
MUSCOGEE,0.12,0.07,0.12,0.23,0.28,0.69,0.86,1.07,1.88,3.98,1.14
NEWTON,1.54,1.41,1.81,3.66,4.86,4.97,5.65,7.44,10.41,13.98,6.11
OCONEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OGLETHORPE,13.56,9.91,14.24,18.91,24.75,24.88,27.56,26.76,25.70,37.96,25.07
PAULDING,1.88,1.63,2.70,3.78,4.06,5.60,6.43,9.05,11.71,16.74,6.61
PEACH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PICKENS,3.00,2.97,3.59,6.87,8.93,9.03,8.64,7.21,8.23,11.22,7.98
PIERCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PIKE,3.85,2.74,5.17,6.46,10.77,8.11,13.82,15.98,19.15,25.70,12.93
POLK,1.52,1.41,1.75,2.47,3.11,5.35,5.26,6.91,7.97,12.80,6.06
PULASKI,15.75,15.70,18.30,20.74,24.94,30.82,39.68,38.91,42.07,45.88,33.02
PUTNAM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QUITMAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RABUN,8.01,6.99,8.85,10.74,13.36,14.10,17.33,21.13,22.31,32.50,20.70
RANDOLPH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.02
RICHMOND,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.08,0.03,0.01
ROCKDALE,3.00,1.66,3.30,4.87,8.00,11.54,11.78,13.06,14.91,14.09,9.20
SCHLEY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SCREVEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SEMINOLE,0.00,0.00,0.23,0.26,0.24,0.00,0.00,0.35,0.19,0.06,0.12
SPALDING,3.79,3.20,5.14,6.72,7.89,11.70,13.68,17.11,20.78,29.46,14.44
STEPHENS,1.25,0.85,1.99,2.01,3.39,5.50,6.54,11.39,12.32,16.64,8.24
STEWART,0.00,0.00,0.00,0.43,0.48,0.42,1.28,0.66,1.35,1.03,0.68
SUMTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TALBOT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TALIAFERRO,0.00,0.00,0.00,2.15,0.00,0.00,1.59,0.00,0.00,0.79,0.56
TATTNALL,3.74,2.00,3.30,6.00,5.31,7.10,6.72,8.02,8.69,7.48,6.10
TAYLOR,2.65,1.78,1.83,3.58,2.65,3.08,4.69,7.55,7.67,5.21,4.37
TELFAIR,7.13,3.68,5.91,6.42,9.01,12.28,14.21,15.76,19.54,20.54,13.46
TERRELL,10.26,8.05,12.80,20.80,23.81,28.86,31.79,38.47,41.74,50.61,30.26
THOMAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TIFT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOOMBS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOWNS,3.85,3.47,4.50,5.14,10.99,12.20,11.83,9.88,13.97,20.68,13.78
TREUTLEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TROUP,2.02,1.05,2.21,3.00,4.40,6.48,7.55,9.57,13.77,20.24,8.47
TURNER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TWIGGS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
UNION,4.90,2.85,4.60,6.95,5.85,8.11,8.83,9.78,13.15,18.17,12.15
UPSON,5.20,3.98,7.37,14.19,12.33,13.70,17.88,20.54,24.35,31.69,18.00
WALKER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WALTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WARE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WARREN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WASHINGTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WAYNE,3.76,3.83,5.38,7.81,10.43,13.99,14.31,21.09,29.00,37.19,17.90
WEBSTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WHEELER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WHITE,0.08,0.08,0.00,0.81,0.50,1.02,1.25,1.14,1.32,3.61,1.59
WHITFIELD,1.10,0.71,1.34,2.15,3.69,3.98,5.16,6.27,8.10,10.50,4.95
WILCOX,11.95,10.82,17.98,24.85,22.22,27.75,31.83,32.52,44.42,42.75,29.52
WILKES,0.00,0.00,0.00,0.24,0.49,0.19,0.82,0.61,1.64,1.81,0.87
WILKINSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WORTH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,1.09,0.78,1.29,1.94,2.59,3.31,4.01,5.17,6.82,9.42,4.11
