COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
CATOOSA,3894.0,3747.0,3430.0,3647.0,3830.0,4061.0,4003.0,3541.0,3310.0,9351.0,42814.0
CHARLTON,556.0,606.0,460.0,424.0,450.0,549.0,605.0,643.0,510.0,1328.0,6131.0
CHATHAM,16780.0,21503.0,19823.0,16901.0,13926.0,14197.0,14915.0,15081.0,13947.0,35827.0,182900.0
CHATTAHOOCHEE,475.0,599.0,610.0,462.0,442.0,348.0,294.0,243.0,197.0,393.0,4063.0
CHATTOOGA,1207.0,1108.0,999.0,997.0,1060.0,1180.0,1218.0,1273.0,1129.0,3202.0,13373.0
CHEROKEE,14498.0,12628.0,12371.0,13837.0,15540.0,17101.0,16127.0,14634.0,12065.0,28293.0,157094.0
CLARKE,9366.0,11390.0,9316.0,7136.0,5252.0,4591.0,4387.0,4378.0,4376.0,11243.0,71435.0
CLAY,126.0,159.0,138.0,130.0,106.0,119.0,132.0,168.0,180.0,602.0,1860.0
CLAYTON,17583.0,18917.0,16313.0,15301.0,15189.0,15756.0,15541.0,14220.0,11390.0,20505.0,160715.0
CLINCH,356.0,387.0,371.0,305.0,331.0,334.0,392.0,392.0,371.0,875.0,4114.0
COBB,46606.0,47814.0,45476.0,45116.0,45221.0,49037.0,47989.0,44121.0,36440.0,77378.0,485198.0
COFFEE,2120.0,2314.0,1957.0,1918.0,1898.0,1960.0,2083.0,2074.0,1860.0,4494.0,22678.0
COLQUITT,1976.0,2187.0,1943.0,1878.0,1727.0,1804.0,2055.0,1962.0,1907.0,5340.0,22779.0
COLUMBIA,8743.0,8827.0,9067.0,8887.0,8818.0,9364.0,9401.0,8939.0,7840.0,16738.0,96624.0
COOK,918.0,858.0,739.0,726.0,769.0,832.0,846.0,829.0,729.0,2085.0,9331.0
COWETA,7900.0,7883.0,7524.0,8110.0,8496.0,9710.0,9344.0,8469.0,6904.0,16105.0,90445.0
CRAWFORD,591.0,645.0,537.0,514.0,576.0,657.0,812.0,839.0,696.0,1716.0,7583.0
CRISP,1139.0,1212.0,1057.0,1011.0,939.0,993.0,1016.0,1123.0,1120.0,2784.0,12394.0
DADE,974.0,1019.0,909.0,809.0,788.0,828.0,933.0,1011.0,920.0,2502.0,10693.0
DAWSON,1277.0,1208.0,1083.0,970.0,1196.0,1410.0,1562.0,1555.0,1472.0,4103.0,15836.0
DECATUR,1666.0,1714.0,1303.0,1283.0,1268.0,1339.0,1553.0,1518.0,1451.0,3656.0,16751.0
DEKALB,42549.0,54934.0,55185.0,50994.0,45473.0,46250.0,44534.0,41170.0,35478.0,77505.0,494072.0
DODGE,808.0,938.0,842.0,830.0,850.0,1009.0,1021.0,1004.0,952.0,2633.0,10887.0
DOOLY,518.0,552.0,466.0,467.0,438.0,462.0,546.0,608.0,553.0,1478.0,6088.0
DOUGHERTY,6734.0,7112.0,5356.0,4758.0,4301.0,4367.0,4619.0,4918.0,4743.0,12211.0,59119.0
DOUGLAS,8809.0,8132.0,7165.0,8077.0,8756.0,9702.0,9148.0,7946.0,6322.0,13584.0,87641.0
EARLY,662.0,749.0,586.0,618.0,563.0,608.0,687.0,642.0,635.0,1808.0,7558.0
ECHOLS,180.0,164.0,180.0,150.0,172.0,134.0,181.0,166.0,145.0,396.0,1868.0
EFFINGHAM,3315.0,3427.0,3287.0,3431.0,3486.0,3729.0,3735.0,3432.0,2725.0,5573.0,36140.0
ELBERT,892.0,1071.0,892.0,882.0,826.0,1003.0,1087.0,1154.0,1108.0,3114.0,12029.0
EMANUEL,996.0,1214.0,1017.0,981.0,914.0,937.0,1066.0,1096.0,1069.0,2887.0,12177.0
EVANS,489.0,536.0,412.0,395.0,397.0,406.0,485.0,554.0,455.0,1335.0,5464.0
FANNIN,1000.0,1087.0,962.0,976.0,1039.0,1287.0,1465.0,1746.0,1876.0,5825.0,17263.0
FAYETTE,8842.0,6845.0,5052.0,5004.0,6112.0,8099.0,9468.0,9067.0,7808.0,17935.0,84232.0
FLOYD,4548.0,5097.0,4332.0,4007.0,4263.0,4597.0,4804.0,4992.0,4577.0,12744.0,53961.0
FORSYTH,12543.0,8431.0,9015.0,11418.0,14669.0,17701.0,15379.0,11980.0,8722.0,22153.0,132011.0
FRANKLIN,955.0,1024.0,903.0,879.0,911.0,1103.0,1175.0,1212.0,1110.0,3244.0,12516.0
FULTON,62447.0,80004.0,77841.0,69696.0,64778.0,67705.0,63815.0,57273.0,47243.0,106900.0,697702.0
GILMER,1206.0,1223.0,1053.0,1043.0,1215.0,1333.0,1618.0,1807.0,1937.0,5899.0,18334.0
GLASCOCK,164.0,150.0,128.0,152.0,169.0,191.0,182.0,198.0,154.0,414.0,1902.0
GLYNN,4045.0,4862.0,4432.0,4156.0,4087.0,4650.0,5004.0,5250.0,4978.0,14039.0,55503.0
GORDON,2963.0,2787.0,2380.0,2317.0,2533.0,2900.0,2760.0,2626.0,2357.0,6066.0,29689.0
GRADY,1231.0,1347.0,1175.0,1085.0,1102.0,1191.0,1383.0,1390.0,1263.0,3709.0,14876.0
GREENE,683.0,829.0,774.0,755.0,681.0,770.0,923.0,1060.0,1257.0,4330.0,12062.0
GWINNETT,54214.0,47039.0,43113.0,45156.0,47832.0,53787.0,53310.0,46931.0,36869.0,70183.0,498434.0
HABERSHAM,1897.0,1818.0,1664.0,1666.0,1694.0,1893.0,1932.0,2116.0,2108.0,6564.0,23352.0
HALL,9987.0,9391.0,8064.0,7809.0,8116.0,9340.0,9623.0,9170.0,8422.0,23310.0,103232.0
HANCOCK,523.0,495.0,384.0,398.0,350.0,422.0,572.0,547.0,620.0,1590.0,5901.0
HARALSON,1483.0,1539.0,1313.0,1256.0,1435.0,1747.0,1632.0,1489.0,1298.0,3688.0,16880.0
HARRIS,1849.0,1768.0,1594.0,1608.0,1973.0,2271.0,2473.0,2374.0,2244.0,5173.0,23327.0
HART,1052.0,1206.0,952.0,969.0,989.0,1174.0,1391.0,1367.0,1359.0,4460.0,14919.0
HEARD,585.0,619.0,483.0,461.0,569.0,614.0,675.0,712.0,565.0,1425.0,6708.0
HENRY,16002.0,13165.0,11526.0,12963.0,14862.0,16501.0,15660.0,12904.0,10375.0,22112.0,146070.0
HOUSTON,8923.0,9572.0,9307.0,8458.0,7931.0,8366.0,9644.0,9068.0,7316.0,16479.0,95064.0
IRWIN,448.0,453.0,400.0,410.0,399.0,467.0,470.0,477.0,465.0,1314.0,5303.0
JACKSON,3146.0,3098.0,3011.0,3481.0,3458.0,3830.0,3585.0,3364.0,2861.0,7509.0,37343.0
JASPER,722.0,723.0,716.0,642.0,712.0,767.0,839.0,893.0,791.0,2031.0,8836.0
JEFF DAVIS,698.0,754.0,658.0,656.0,671.0,724.0,750.0,732.0,731.0,1761.0,8135.0
JEFFERSON,935.0,925.0,820.0,712.0,780.0,876.0,1000.0,964.0,1015.0,2618.0,10645.0
JENKINS,485.0,458.0,365.0,373.0,347.0,374.0,461.0,487.0,487.0,1236.0,5073.0
JOHNSON,445.0,437.0,370.0,378.0,368.0,401.0,498.0,513.0,489.0,1342.0,5241.0
JONES,1552.0,1423.0,1365.0,1461.0,1488.0,1694.0,1737.0,1701.0,1474.0,3727.0,17622.0
LAMAR,961.0,1098.0,904.0,829.0,908.0,972.0,1059.0,1042.0,1019.0,2657.0,11449.0
LANIER,469.0,488.0,469.0,447.0,402.0,412.0,476.0,458.0,407.0,921.0,4949.0
LAURENS,2321.0,2171.0,1911.0,2151.0,2073.0,2349.0,2446.0,2554.0,2413.0,6335.0,26724.0
LEE,1954.0,1847.0,1797.0,2030.0,2185.0,2276.0,2045.0,1996.0,1721.0,3343.0,21194.0
LIBERTY,3309.0,4492.0,3974.0,3319.0,2735.0,2809.0,3022.0,2917.0,2240.0,4197.0,33014.0
LINCOLN,487.0,453.0,389.0,337.0,431.0,422.0,548.0,616.0,559.0,1598.0,5840.0
LONG,846.0,887.0,910.0,774.0,731.0,695.0,739.0,670.0,537.0,983.0,7772.0
LOWNDES,7162.0,7781.0,6480.0,5406.0,4886.0,5287.0,5511.0,5277.0,4735.0,11679.0,64204.0
LUMPKIN,1590.0,1572.0,1343.0,1315.0,1284.0,1395.0,1516.0,1740.0,1654.0,4345.0,17754.0
MCDUFFIE,1226.0,1354.0,1278.0,1072.0,1103.0,1171.0,1421.0,1368.0,1238.0,3153.0,14384.0
MCINTOSH,612.0,746.0,624.0,611.0,623.0,720.0,776.0,821.0,950.0,2427.0,8910.0
MACON,609.0,721.0,548.0,492.0,497.0,496.0,655.0,719.0,724.0,1665.0,7126.0
MADISON,1711.0,1452.0,1285.0,1258.0,1367.0,1474.0,1664.0,1610.0,1534.0,3642.0,16997.0
MARION,460.0,457.0,379.0,329.0,307.0,391.0,513.0,521.0,419.0,1098.0,4874.0
MERIWETHER,1068.0,1281.0,1108.0,1070.0,986.0,1180.0,1349.0,1334.0,1290.0,3617.0,14283.0
MILLER,326.0,335.0,344.0,304.0,291.0,321.0,400.0,352.0,340.0,1031.0,4044.0
MITCHELL,1136.0,1225.0,999.0,1034.0,996.0,1095.0,1189.0,1197.0,1050.0,2922.0,12843.0
MONROE,1483.0,1422.0,1286.0,1313.0,1409.0,1624.0,1740.0,1891.0,1782.0,3951.0,17901.0
MONTGOMERY,431.0,439.0,431.0,337.0,396.0,460.0,489.0,504.0,445.0,1266.0,5198.0
MORGAN,1036.0,934.0,855.0,881.0,959.0,1097.0,1192.0,1211.0,1177.0,2970.0,12312.0
MURRAY,1854.0,1901.0,1560.0,1632.0,1758.0,1926.0,1998.0,1870.0,1625.0,3898.0,20022.0
MUSCOGEE,12126.0,13863.0,13073.0,11706.0,10293.0,10106.0,10878.0,10953.0,9617.0,21631.0,124246.0
NEWTON,6703.0,6257.0,5627.0,6249.0,6836.0,7309.0,6764.0,5819.0,4907.0,11496.0,67967.0
OCONEE,2642.0,2088.0,1870.0,2219.0,2376.0,2853.0,2664.0,2544.0,2191.0,4872.0,26319.0
OGLETHORPE,730.0,686.0,674.0,677.0,711.0,852.0,860.0,938.0,786.0,2052.0,8966.0
PAULDING,9404.0,8349.0,8028.0,9237.0,10205.0,11273.0,9866.0,8069.0,6098.0,13001.0,93530.0
PEACH,1998.0,2033.0,1374.0,1184.0,1140.0,1276.0,1529.0,1593.0,1409.0,3708.0,17244.0
PICKENS,1335.0,1517.0,1281.0,1340.0,1456.0,1705.0,1805.0,1899.0,1895.0,5571.0,19804.0
PIERCE,895.0,887.0,807.0,904.0,917.0,961.0,1012.0,912.0,877.0,2628.0,10800.0
PIKE,1118.0,985.0,831.0,913.0,1123.0,1209.0,1252.0,1120.0,961.0,2374.0,11886.0
POLK,1778.0,1980.0,1776.0,1697.0,1704.0,1925.0,1995.0,2069.0,1833.0,4993.0,21750.0
PULASKI,489.0,433.0,377.0,376.0,385.0,425.0,499.0,532.0,511.0,1482.0,5509.0
PUTNAM,918.0,990.0,941.0,837.0,796.0,1044.0,1126.0,1246.0,1354.0,4141.0,13393.0
QUITMAN,115.0,110.0,95.00,90.00,92.00,107.0,140.0,140.0,153.0,526.0,1568.0
RABUN,836.0,758.0,655.0,568.0,696.0,787.0,883.0,1041.0,1107.0,3855.0,11186.0
RANDOLPH,366.0,354.0,320.0,300.0,281.0,290.0,386.0,434.0,395.0,1129.0,4255.0
RICHMOND,12390.0,15382.0,13738.0,11569.0,9642.0,9839.0,11106.0,11633.0,10629.0,23530.0,129458.0
ROCKDALE,6409.0,5475.0,4389.0,4560.0,5088.0,5641.0,6179.0,5513.0,4896.0,11132.0,59282.0
SCHLEY,257.0,214.0,206.0,218.0,253.0,296.0,261.0,228.0,176.0,580.0,2689.0
SCREVEN,731.0,919.0,736.0,690.0,620.0,708.0,832.0,902.0,868.0,2122.0,9128.0
SEMINOLE,529.0,472.0,427.0,384.0,424.0,456.0,506.0,575.0,533.0,1674.0,5980.0
SPALDING,3588.0,3912.0,3444.0,3333.0,3268.0,3426.0,3670.0,3676.0,3292.0,9513.0,41122.0
STEPHENS,1278.0,1406.0,1155.0,1146.0,1150.0,1291.0,1392.0,1449.0,1445.0,4134.0,15846.0
STEWART,265.0,238.0,234.0,230.0,207.0,236.0,312.0,305.0,296.0,778.0,3101.0
SUMTER,1591.0,1833.0,1492.0,1333.0,1293.0,1429.0,1523.0,1519.0,1494.0,4253.0,17760.0
TALBOT,361.0,352.0,276.0,270.0,314.0,363.0,454.0,510.0,524.0,1125.0,4549.0
TALIAFERRO,83.00,81.00,88.00,93.00,76.00,82.00,126.0,114.0,115.0,382.0,1240.0
TATTNALL,937.0,950.0,849.0,816.0,810.0,887.0,1041.0,1010.0,852.0,2512.0,10664.0
TAYLOR,490.0,394.0,327.0,335.0,378.0,454.0,469.0,490.0,443.0,1190.0,4970.0
TELFAIR,421.0,489.0,423.0,436.0,455.0,464.0,542.0,609.0,614.0,1519.0,5972.0
TERRELL,721.0,646.0,461.0,476.0,399.0,499.0,585.0,616.0,599.0,1561.0,6563.0
THOMAS,2341.0,2577.0,2507.0,2319.0,2193.0,2458.0,2819.0,2795.0,2537.0,7116.0,29662.0
TIFT,2216.0,2174.0,1945.0,1979.0,1831.0,1957.0,1981.0,1973.0,1879.0,4699.0,22634.0
TOOMBS,1326.0,1358.0,1186.0,1213.0,1113.0,1182.0,1315.0,1329.0,1248.0,3387.0,14657.0
TOWNS,832.0,432.0,378.0,370.0,446.0,533.0,600.0,749.0,823.0,3679.0,8842.0
TREUTLEN,363.0,357.0,330.0,349.0,314.0,359.0,376.0,367.0,348.0,995.0,4158.0
TROUP,3962.0,4207.0,3628.0,3439.0,3430.0,3686.0,3883.0,3866.0,3521.0,8508.0,42130.0
TURNER,480.0,545.0,461.0,419.0,376.0,443.0,460.0,481.0,462.0,1281.0,5408.0
TWIGGS,534.0,516.0,466.0,410.0,405.0,498.0,621.0,694.0,614.0,1455.0,6213.0
UNION,816.0,841.0,783.0,748.0,838.0,1073.0,1302.0,1565.0,1680.0,6548.0,16194.0
UPSON,1422.0,1408.0,1140.0,1177.0,1241.0,1387.0,1527.0,1524.0,1421.0,4008.0,16255.0
WALKER,3207.0,3466.0,3089.0,3319.0,3393.0,3478.0,3572.0,3602.0,3415.0,9743.0,40284.0
WALTON,5540.0,5032.0,4732.0,4865.0,5181.0,5984.0,5983.0,5237.0,4473.0,11548.0,58575.0
WARE,1655.0,1756.0,1477.0,1467.0,1388.0,1553.0,1677.0,1769.0,1748.0,4728.0,19218.0
WARREN,314.0,314.0,253.0,243.0,220.0,282.0,330.0,363.0,349.0,919.0,3587.0
WASHINGTON,1106.0,1152.0,931.0,880.0,831.0,960.0,1284.0,1265.0,1137.0,2932.0,12478.0
WAYNE,1410.0,1619.0,1301.0,1268.0,1294.0,1458.0,1461.0,1437.0,1400.0,3751.0,16399.0
WEBSTER,163.0,103.0,102.0,108.0,113.0,132.0,155.0,153.0,165.0,381.0,1575.0
WHEELER,217.0,227.0,194.0,237.0,230.0,239.0,274.0,293.0,282.0,781.0,2974.0
WHITE,1210.0,1234.0,1004.0,1115.0,1208.0,1369.0,1520.0,1665.0,1596.0,4900.0,16821.0
WHITFIELD,5178.0,4634.0,3808.0,3674.0,3735.0,4197.0,4421.0,4116.0,3779.0,9755.0,47297.0
WILCOX,410.0,425.0,317.0,342.0,333.0,364.0,377.0,409.0,394.0,1172.0,4543.0
WILKES,555.0,494.0,408.0,420.0,412.0,516.0,613.0,651.0,608.0,1879.0,6556.0
WILKINSON,580.0,487.0,493.0,396.0,417.0,481.0,597.0,632.0,591.0,1410.0,6084.0
WORTH,1066.0,1203.0,1016.0,898.0,913.0,1060.0,1160.0,1189.0,1150.0,2998.0,12653.0
TOTAL,599979.0,629904.0,577104.0,557470.0,552377.0,598547.0,602941.0,567331.0,490531.0,1166667.0,6342851.0
