ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,14.62,20.85,19.05,25.00,16.87,32.90,13.84,26.34
2016 Primary,1.45,3.76,0.96,0.00,0.00,9.58,2.29,6.61
2016 Primary Runoff,0.00,1.06,0.96,0.00,0.00,0.47,0.16,0.53
2016 General,45.51,52.63,50.39,66.67,48.84,58.94,39.81,53.95
2018 Primary,5.56,10.39,6.77,0.00,4.60,14.39,4.36,11.25
2018 Primary Runoff,0.00,6.07,2.24,0.00,3.70,13.45,3.59,9.30
2018 General,38.79,49.00,45.62,0.00,50.98,55.45,33.97,49.85
