ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.42,40.97,0.00,40.72
2016 Primary,14.74,15.94,0.00,15.39
2016 Primary Runoff,4.17,3.78,0.00,3.96
2016 General,62.93,63.17,0.00,63.03
2018 Primary,20.78,23.21,0.00,22.06
2018 Primary Runoff,9.18,9.50,0.00,9.34
2018 General,60.32,60.98,50.00,60.66
