ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,29.03,40.00,42.86,0.00,41.38,53.20,40.52,50.92
2016 Primary,6.67,18.18,4.35,0.00,3.12,19.97,10.57,18.27
2016 Primary Runoff,0.00,6.98,0.00,0.00,0.00,0.88,1.63,1.06
2016 General,66.67,71.11,76.67,0.00,68.57,76.93,67.97,75.51
2018 Primary,9.43,37.21,9.09,0.00,10.81,26.01,17.99,24.27
2018 Primary Runoff,3.85,33.33,9.38,0.00,8.33,27.16,12.59,24.42
2018 General,43.10,73.91,66.67,25.00,54.76,73.60,60.87,70.61
