ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,20.95,31.71,100.0,27.06
2016 Primary,9.70,17.01,0.00,13.87
2016 Primary Runoff,2.86,5.96,0.00,4.63
2016 General,43.23,62.06,0.00,53.75
2018 Primary,12.11,19.24,0.00,16.09
2018 Primary Runoff,2.74,5.81,0.00,4.45
2018 General,40.69,57.38,0.00,49.75
