ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,25.00,9.49,11.76,0.00,8.33,38.80,5.42,11.77
2016 Primary,0.00,3.14,2.50,0.00,4.00,13.15,0.84,3.80
2016 Primary Runoff,0.00,1.46,5.13,0.00,0.00,11.20,0.00,2.19
2016 General,70.37,35.18,32.69,0.00,27.03,57.85,23.08,36.11
2018 Primary,3.45,4.37,13.79,0.00,2.63,19.57,4.01,5.58
2018 Primary Runoff,0.00,0.71,1.79,0.00,0.00,15.95,0.00,1.77
2018 General,28.12,31.10,25.81,0.00,25.00,48.81,22.77,31.32
