ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,11.63,10.20,0.00,7.84,26.89,10.29,12.43
2016 Primary,0.00,3.36,0.00,0.00,0.00,11.57,2.41,3.74
2016 Primary Runoff,0.00,1.67,0.00,0.00,0.00,8.71,0.41,2.01
2016 General,37.14,36.12,36.99,66.67,28.12,49.01,34.18,36.77
2018 Primary,0.00,5.80,6.85,0.00,4.23,16.87,1.82,6.12
2018 Primary Runoff,2.50,1.14,1.37,0.00,1.47,8.26,1.25,1.66
2018 General,27.50,35.62,35.71,8.33,18.52,46.95,23.33,34.80
