ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.85,34.62,0.00,33.88
2016 Primary,9.42,11.42,0.00,10.59
2016 Primary Runoff,2.33,2.83,0.00,2.62
2016 General,53.97,59.23,0.00,56.95
2018 Primary,17.12,21.16,0.00,19.45
2018 Primary Runoff,6.89,7.61,0.00,7.31
2018 General,56.43,60.70,20.00,58.86
