ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,25.40,29.63,100.0,27.99
2016 Primary,6.08,8.24,0.00,7.39
2016 Primary Runoff,0.22,0.68,0.00,0.50
2016 General,55.07,62.35,0.00,59.47
2018 Primary,12.54,14.75,0.00,13.83
2018 Primary Runoff,8.05,10.17,0.00,9.30
2018 General,49.77,59.00,0.00,55.19
