ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,13.13,24.21,30.43,0.00,14.58,48.60,11.58,29.52
2016 Primary,6.54,11.81,6.67,0.00,6.25,17.83,3.12,12.26
2016 Primary Runoff,0.94,6.63,6.67,0.00,0.00,10.39,1.05,6.78
2016 General,56.56,56.50,61.70,100.0,44.44,67.86,38.97,57.99
2018 Primary,3.36,14.44,17.39,20.00,4.00,28.35,7.80,16.45
2018 Primary Runoff,0.67,3.23,4.35,0.00,0.00,16.55,3.23,6.40
2018 General,35.90,52.37,58.00,83.33,43.08,65.88,37.33,53.25
