ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,25.40,33.93,0.00,30.07
2016 Primary,11.81,17.58,0.00,14.97
2016 Primary Runoff,3.57,7.03,0.00,5.47
2016 General,49.54,62.40,0.00,56.42
2018 Primary,15.42,20.46,0.00,18.17
2018 Primary Runoff,5.14,9.07,0.00,7.29
2018 General,49.21,58.17,0.00,54.00
