ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,9.09,29.57,0.00,50.00,11.54,38.75,12.62,27.95
2016 Primary,8.33,13.17,0.00,0.00,0.00,17.72,3.92,12.27
2016 Primary Runoff,0.00,4.39,0.00,0.00,0.00,5.06,0.49,3.99
2016 General,35.71,64.10,66.67,0.00,30.30,54.76,47.37,61.81
2018 Primary,7.69,18.44,4.00,0.00,9.38,22.89,6.50,17.17
2018 Primary Runoff,0.00,4.70,0.00,0.00,0.00,14.81,2.45,4.67
2018 General,30.77,60.55,48.15,33.33,44.19,59.52,39.39,57.97
