ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,21.68,27.87,0.00,25.20
2016 Primary,10.04,14.48,0.00,12.55
2016 Primary Runoff,6.32,9.18,0.00,7.94
2016 General,50.75,58.76,25.00,55.17
2018 Primary,11.83,17.65,0.00,15.01
2018 Primary Runoff,4.07,5.20,0.00,4.68
2018 General,43.88,54.94,0.00,49.86
