ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,23.08,28.91,32.00,0.00,19.05,40.39,21.46,29.64
2016 Primary,0.00,13.33,3.70,0.00,3.85,8.18,7.21,11.88
2016 Primary Runoff,0.00,4.42,0.00,0.00,0.00,1.21,1.93,3.68
2016 General,61.54,55.48,63.64,0.00,58.82,63.12,50.93,56.36
2018 Primary,11.11,18.64,15.91,0.00,21.05,22.13,12.65,18.63
2018 Primary Runoff,5.88,4.37,2.27,0.00,0.00,4.73,3.72,4.29
2018 General,70.59,55.69,80.00,0.00,65.31,64.53,52.82,57.79
