ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,22.91,32.25,0.00,28.28
2016 Primary,9.08,14.58,0.00,12.23
2016 Primary Runoff,2.64,4.74,0.00,3.84
2016 General,44.44,62.92,0.00,54.78
2018 Primary,13.39,21.36,0.00,17.75
2018 Primary Runoff,3.78,6.04,0.00,5.02
2018 General,44.75,59.58,40.00,52.84
