ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,29.01,34.19,0.00,32.07
2016 Primary,16.67,18.82,0.00,17.94
2016 Primary Runoff,8.73,10.95,0.00,10.04
2016 General,57.23,68.43,0.00,63.82
2018 Primary,16.96,22.62,0.00,20.28
2018 Primary Runoff,6.42,8.52,0.00,7.65
2018 General,52.96,65.54,0.00,60.19
