ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,14.85,22.31,0.00,19.57
2016 Primary,6.85,10.20,0.00,8.97
2016 Primary Runoff,2.79,4.51,0.00,3.88
2016 General,36.79,54.90,0.00,48.00
2018 Primary,6.78,12.06,0.00,9.98
2018 Primary Runoff,1.63,2.63,0.00,2.24
2018 General,31.41,49.03,50.00,42.02
