ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,44.44,46.55,37.50,0.00,34.88,52.23,34.58,49.87
2016 Primary,11.11,20.99,11.63,0.00,15.56,22.16,8.57,20.49
2016 Primary Runoff,2.74,3.87,2.27,0.00,2.22,4.85,2.05,4.44
2016 General,78.26,71.23,76.19,100.0,65.96,77.04,61.59,75.24
2018 Primary,13.33,26.32,28.57,0.00,24.44,33.48,20.39,30.95
2018 Primary Runoff,2.17,8.04,6.45,0.00,2.22,11.66,3.95,10.18
2018 General,73.39,64.58,70.77,100.0,52.08,73.53,61.34,71.44
