ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,34.55,31.74,32.65,0.00,44.90,44.93,27.06,39.69
2016 Primary,3.64,18.13,10.64,0.00,5.77,13.84,5.75,13.92
2016 Primary Runoff,1.85,7.11,6.25,0.00,3.77,8.87,4.98,7.86
2016 General,52.63,59.93,58.82,50.00,72.31,68.96,51.20,64.76
2018 Primary,14.52,25.77,25.93,0.00,20.90,29.84,17.17,27.13
2018 Primary Runoff,3.23,6.98,7.27,0.00,5.97,8.32,3.03,7.35
2018 General,57.35,60.38,63.93,50.00,64.94,70.95,55.05,66.52
