ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,10.82,12.42,0.00,11.77
2016 Primary,2.98,4.35,0.00,3.80
2016 Primary Runoff,2.05,2.29,0.00,2.19
2016 General,31.80,39.14,0.00,36.11
2018 Primary,5.66,5.53,0.00,5.58
2018 Primary Runoff,1.59,1.90,0.00,1.77
2018 General,28.93,33.21,0.00,31.32
