ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,44.71,0.00,0.00,25.00,43.18,14.29,42.88
2016 Primary,0.00,28.31,0.00,0.00,12.50,25.58,11.48,27.21
2016 Primary Runoff,0.00,11.18,0.00,0.00,0.00,7.32,1.64,10.48
2016 General,0.00,68.28,0.00,0.00,22.22,60.42,42.03,65.93
2018 Primary,0.00,31.69,0.00,0.00,22.22,16.67,10.53,29.61
2018 Primary Runoff,0.00,14.26,0.00,0.00,0.00,17.39,2.63,13.48
2018 General,25.00,67.81,20.00,66.67,46.67,54.55,32.88,64.80
