ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,48.84,50.93,0.00,50.00
2016 Primary,20.58,20.30,0.00,20.43
2016 Primary Runoff,3.69,3.88,0.00,3.80
2016 General,71.92,75.79,0.00,74.01
2018 Primary,27.15,30.46,0.00,28.93
2018 Primary Runoff,11.09,13.84,0.00,12.58
2018 General,67.29,73.05,50.00,70.35
