ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,17.34,26.51,0.00,22.57
2016 Primary,6.59,11.34,0.00,9.29
2016 Primary Runoff,1.96,3.42,0.00,2.79
2016 General,38.58,54.88,0.00,47.70
2018 Primary,11.07,16.83,0.00,14.26
2018 Primary Runoff,3.30,4.27,0.00,3.83
2018 General,38.98,50.88,0.00,45.45
