ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.88,44.02,0.00,38.51
2016 Primary,22.25,29.72,0.00,26.33
2016 Primary Runoff,13.09,17.42,0.00,15.46
2016 General,60.44,72.94,0.00,67.28
2018 Primary,22.91,29.24,0.00,26.44
2018 Primary Runoff,11.61,14.07,0.00,12.98
2018 General,53.57,68.08,0.00,61.62
