ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,25.00,37.82,11.11,0.00,24.24,39.44,23.18,36.55
2016 Primary,0.00,23.60,0.00,0.00,12.12,21.62,7.30,22.19
2016 Primary Runoff,0.00,8.61,0.00,0.00,6.06,5.41,2.17,8.03
2016 General,60.00,68.76,42.11,0.00,57.58,61.84,53.50,67.32
2018 Primary,0.00,25.49,0.00,0.00,15.15,17.72,15.73,24.33
2018 Primary Runoff,0.00,11.46,0.00,0.00,5.88,15.79,8.06,11.16
2018 General,62.50,66.13,34.78,0.00,61.54,47.62,49.63,64.21
