ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,41.47,51.37,0.00,46.36
2016 Primary,14.69,15.86,0.00,15.27
2016 Primary Runoff,1.81,2.00,0.00,1.91
2016 General,72.57,78.43,0.00,75.50
2018 Primary,25.13,26.58,0.00,25.87
2018 Primary Runoff,7.72,7.00,0.00,7.36
2018 General,72.77,74.70,50.00,73.73
