ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.10,42.08,0.00,38.93
2016 Primary,10.40,13.93,0.00,12.33
2016 Primary Runoff,2.50,4.02,0.00,3.33
2016 General,59.68,69.38,0.00,64.91
2018 Primary,23.90,31.35,0.00,27.88
2018 Primary Runoff,4.75,7.67,0.00,6.31
2018 General,62.83,70.30,50.00,66.85
