ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,48.60,50.43,0.00,49.59
2016 Primary,17.83,17.97,0.00,17.90
2016 Primary Runoff,2.78,3.64,0.00,3.25
2016 General,74.66,73.50,100.0,74.05
2018 Primary,26.67,29.79,0.00,28.33
2018 Primary Runoff,22.11,23.17,0.00,22.67
2018 General,71.98,73.52,0.00,72.80
