ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,20.83,29.37,0.00,25.54
2016 Primary,12.50,18.60,0.00,15.87
2016 Primary Runoff,3.73,7.25,0.00,5.67
2016 General,40.99,56.47,0.00,49.47
2018 Primary,13.05,18.81,0.00,16.19
2018 Primary Runoff,3.86,6.35,0.00,5.21
2018 General,37.23,48.95,0.00,43.47
