ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,-0000,-0000,-0000,-0000
2016 Primary,13.26,21.69,0.00,17.97
2016 Primary Runoff,4.90,9.40,0.00,7.42
2016 General,51.20,68.21,0.00,60.65
2018 Primary,16.33,22.78,0.00,19.99
2018 Primary Runoff,4.49,7.62,0.00,6.26
2018 General,46.52,59.37,0.00,53.79
