ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,48.16,52.63,0.00,50.46
2016 Primary,20.43,20.91,0.00,20.68
2016 Primary Runoff,8.43,8.68,0.00,8.56
2016 General,75.04,79.34,0.00,77.26
2018 Primary,29.04,32.31,0.00,30.73
2018 Primary Runoff,21.17,25.92,0.00,23.63
2018 General,70.83,78.14,0.00,74.60
