ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.10,40.37,0.00,35.19
2016 Primary,15.63,23.05,0.00,20.17
2016 Primary Runoff,7.97,12.68,0.00,10.86
2016 General,56.92,71.17,100.0,65.54
2018 Primary,16.09,27.04,0.00,22.60
2018 Primary Runoff,6.26,9.69,0.00,8.29
2018 General,54.12,68.95,0.00,62.89
