ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,39.96,28.57,50.00,35.00,43.59,15.18,38.51
2016 Primary,0.00,27.85,0.00,0.00,14.29,28.21,5.45,26.33
2016 Primary Runoff,0.00,16.26,0.00,0.00,9.52,17.95,3.70,15.46
2016 General,50.00,68.97,37.50,0.00,65.22,63.64,43.86,67.28
2018 Primary,0.00,27.99,0.00,0.00,4.55,34.09,9.93,26.44
2018 Primary Runoff,0.00,13.35,0.00,0.00,9.09,26.67,5.76,12.98
2018 General,25.00,64.38,27.27,0.00,48.28,51.85,37.25,61.62
