ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,23.44,19.03,32.50,0.00,13.89,54.40,29.66,47.79
2016 Primary,4.23,10.87,4.35,0.00,5.56,23.40,8.47,19.97
2016 Primary Runoff,0.00,2.61,0.00,0.00,0.00,4.17,1.69,3.57
2016 General,68.03,47.84,61.22,66.67,58.97,79.80,59.18,74.57
2018 Primary,9.86,13.95,11.32,25.00,7.14,34.33,12.85,29.12
2018 Primary Runoff,8.45,8.98,7.55,0.00,2.33,28.46,7.76,23.62
2018 General,65.33,50.55,50.75,20.00,53.85,77.10,58.47,71.96
