ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,22.58,31.85,0.00,27.95
2016 Primary,9.67,14.13,0.00,12.27
2016 Primary Runoff,2.91,4.76,0.00,3.99
2016 General,54.75,66.86,0.00,61.81
2018 Primary,13.93,19.63,0.00,17.17
2018 Primary Runoff,3.56,5.52,0.00,4.67
2018 General,49.92,64.35,0.00,57.97
