ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,21.41,26.40,0.00,24.02
2016 Primary,11.58,12.30,0.00,11.96
2016 Primary Runoff,7.47,8.39,0.00,7.95
2016 General,47.70,53.59,100.0,50.86
2018 Primary,12.49,16.19,0.00,14.40
2018 Primary Runoff,4.56,5.89,0.00,5.24
2018 General,42.90,51.84,20.00,47.41
