ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,23.59,31.84,0.00,28.58
2016 Primary,10.37,15.14,0.00,13.24
2016 Primary Runoff,5.85,7.98,0.00,7.13
2016 General,50.00,65.82,33.33,59.52
2018 Primary,13.09,20.01,0.00,17.23
2018 Primary Runoff,4.30,6.72,0.00,5.75
2018 General,47.39,63.14,0.00,56.74
