ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,24.75,18.39,17.27,14.29,12.50,37.97,20.39,30.46
2016 Primary,2.97,5.43,4.46,0.00,9.09,8.63,3.67,7.02
2016 Primary Runoff,2.97,0.52,0.00,0.00,0.00,3.23,0.33,2.20
2016 General,65.04,46.53,50.77,30.00,55.10,67.72,47.12,60.44
2018 Primary,5.51,14.33,8.05,0.00,12.24,16.03,8.50,13.69
2018 Primary Runoff,3.94,6.23,3.41,0.00,2.17,11.82,3.83,8.93
2018 General,54.41,49.69,36.27,40.00,59.18,64.17,48.36,57.69
