ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,20.00,37.60,16.67,0.00,28.07,48.28,19.92,36.31
2016 Primary,0.00,22.23,7.14,0.00,10.34,18.97,11.27,21.15
2016 Primary Runoff,14.29,6.30,0.00,0.00,5.17,5.26,3.68,6.08
2016 General,71.43,70.91,43.75,100.0,61.67,68.85,54.68,69.58
2018 Primary,0.00,26.65,11.11,0.00,30.00,25.45,13.71,25.48
2018 Primary Runoff,0.00,9.10,0.00,0.00,6.12,10.91,4.31,8.64
2018 General,69.23,68.79,50.00,20.00,67.74,55.17,46.98,66.74
