ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.06,39.92,100.0,35.67
2016 Primary,12.70,22.67,0.00,18.30
2016 Primary Runoff,3.82,6.65,0.00,5.41
2016 General,53.90,66.55,0.00,60.82
2018 Primary,16.15,25.25,0.00,21.10
2018 Primary Runoff,2.65,6.91,0.00,4.98
2018 General,52.52,63.41,0.00,58.36
