ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,25.68,38.66,0.00,33.14
2016 Primary,13.39,20.45,0.00,17.47
2016 Primary Runoff,4.04,6.07,0.00,5.21
2016 General,52.59,70.76,0.00,63.08
2018 Primary,14.39,27.74,0.00,21.86
2018 Primary Runoff,4.85,8.62,0.00,6.96
2018 General,48.47,67.23,0.00,58.95
