ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,19.39,26.63,0.00,23.60
2016 Primary,9.39,13.56,0.00,11.79
2016 Primary Runoff,3.33,4.80,0.00,4.18
2016 General,40.10,53.11,0.00,47.44
2018 Primary,13.10,18.22,0.00,15.95
2018 Primary Runoff,3.93,4.26,0.00,4.11
2018 General,37.31,49.35,0.00,43.80
