ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,9.45,14.25,7.41,7.69,12.82,37.48,11.27,16.57
2016 Primary,4.23,5.08,3.39,13.33,2.38,12.59,2.88,5.73
2016 Primary Runoff,1.44,2.64,3.39,6.67,1.59,10.94,1.63,3.55
2016 General,40.93,44.35,42.65,33.33,40.51,61.43,34.93,45.27
2018 Primary,3.11,8.85,6.06,0.00,7.43,19.37,4.35,9.39
2018 Primary Runoff,1.26,1.48,0.00,0.00,0.57,7.13,0.74,2.10
2018 General,24.49,40.88,45.13,14.29,31.13,57.49,30.13,40.85
