ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,50.00,47.11,0.00,48.45
2016 Primary,19.47,18.98,0.00,19.21
2016 Primary Runoff,1.55,0.93,0.00,1.22
2016 General,75.64,74.58,0.00,75.07
2018 Primary,23.74,25.74,0.00,24.79
2018 Primary Runoff,22.80,22.65,0.00,22.72
2018 General,70.12,71.71,0.00,70.95
