ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,22.11,29.94,0.00,26.55
2016 Primary,10.35,16.58,0.00,13.90
2016 Primary Runoff,2.69,4.86,0.00,3.92
2016 General,42.28,59.58,0.00,52.02
2018 Primary,10.28,19.47,0.00,15.33
2018 Primary Runoff,3.89,6.94,0.00,5.57
2018 General,37.62,56.67,0.00,48.08
