ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.43,35.27,0.00,33.95
2016 Primary,10.75,9.01,0.00,9.81
2016 Primary Runoff,5.03,4.45,0.00,4.72
2016 General,65.76,66.51,0.00,66.15
2018 Primary,14.25,15.52,0.00,14.91
2018 Primary Runoff,11.53,11.00,0.00,11.25
2018 General,56.58,59.36,33.33,58.01
