ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,12.97,19.36,0.00,16.57
2016 Primary,4.78,6.48,0.00,5.73
2016 Primary Runoff,2.58,4.30,0.00,3.55
2016 General,39.71,49.74,37.50,45.27
2018 Primary,7.02,11.38,0.00,9.39
2018 Primary Runoff,1.82,2.35,0.00,2.10
2018 General,35.62,45.34,0.00,40.85
