ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.31,37.69,0.00,37.52
2016 Primary,12.11,12.54,0.00,12.34
2016 Primary Runoff,2.32,1.95,0.00,2.12
2016 General,64.84,65.16,0.00,65.02
2018 Primary,19.01,18.22,0.00,18.58
2018 Primary Runoff,8.83,8.76,0.00,8.79
2018 General,62.03,58.72,0.00,60.19
