ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,6.25,30.26,23.08,0.00,20.00,50.00,13.00,30.07
2016 Primary,0.00,16.21,0.00,0.00,0.00,18.84,6.06,14.97
2016 Primary Runoff,0.00,6.14,0.00,0.00,0.00,4.35,3.03,5.47
2016 General,56.76,56.93,46.67,0.00,50.00,67.65,39.60,56.42
2018 Primary,2.70,18.86,10.00,0.00,5.88,31.25,8.15,18.17
2018 Primary Runoff,0.00,6.69,10.53,0.00,0.00,21.71,2.96,7.29
2018 General,52.50,54.37,54.55,33.33,45.65,63.89,44.44,54.00
