ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,-0000,-0000,-0000,-0000
2016 Primary,3.74,4.52,0.00,4.16
2016 Primary Runoff,0.63,0.96,0.00,0.81
2016 General,43.97,50.29,100.0,47.38
2018 Primary,8.48,10.31,0.00,9.46
2018 Primary Runoff,4.90,5.71,0.00,5.33
2018 General,41.29,46.99,0.00,44.32
