ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.54,34.98,0.00,31.70
2016 Primary,13.17,17.29,0.00,15.49
2016 Primary Runoff,8.37,11.20,0.00,9.96
2016 General,56.42,67.54,inf00,62.63
2018 Primary,16.89,23.84,0.00,20.70
2018 Primary Runoff,6.00,8.11,0.00,7.16
2018 General,53.78,65.79,0.00,60.32
