ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,23.15,29.68,0.00,26.80
2016 Primary,10.17,15.88,0.00,13.35
2016 Primary Runoff,6.33,9.38,0.00,8.03
2016 General,48.95,61.27,0.00,55.74
2018 Primary,14.31,19.38,0.00,17.10
2018 Primary Runoff,4.85,6.36,0.00,5.68
2018 General,46.50,55.90,0.00,51.60
