ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,20.84,34.91,0.00,28.94
2016 Primary,9.77,16.73,0.00,13.81
2016 Primary Runoff,3.88,6.43,0.00,5.36
2016 General,47.38,65.19,33.33,57.70
2018 Primary,11.73,21.47,0.00,17.22
2018 Primary Runoff,3.49,6.00,0.00,4.91
2018 General,41.87,61.53,20.00,52.95
