ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,51.13,56.28,0.00,54.01
2016 Primary,23.94,25.86,0.00,25.02
2016 Primary Runoff,21.22,25.86,0.00,23.83
2016 General,75.94,79.95,0.00,78.20
2018 Primary,31.03,38.28,0.00,35.09
2018 Primary Runoff,16.91,18.02,0.00,17.53
2018 General,74.60,78.39,0.00,76.71
