ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,14.31,22.38,0.00,19.27
2016 Primary,7.51,10.82,0.00,9.54
2016 Primary Runoff,2.83,5.36,0.00,4.37
2016 General,38.28,53.49,0.00,47.33
2018 Primary,6.77,11.80,0.00,9.73
2018 Primary Runoff,2.14,3.45,0.00,2.91
2018 General,33.72,48.37,0.00,42.24
