ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,33.85,28.32,29.63,50.00,16.67,43.97,32.75,40.72
2016 Primary,4.69,14.53,10.34,0.00,2.27,17.93,5.61,15.39
2016 Primary Runoff,1.56,2.56,3.45,0.00,0.00,4.69,1.40,3.96
2016 General,57.53,52.14,64.86,100.0,53.06,66.28,50.33,63.03
2018 Primary,7.69,19.72,9.76,0.00,20.83,24.72,13.12,22.06
2018 Primary Runoff,2.56,6.43,2.50,0.00,4.17,11.20,3.24,9.34
2018 General,60.00,53.10,69.77,75.00,56.86,64.46,39.78,60.66
